id,label
5797,5
5798,8
5799,3
5800,8
5801,9
5802,8
5803,1
5804,9
5805,4
5806,4
5807,5
5808,2
5809,6
5810,3
5811,5
5812,9
5813,5
5814,6
5815,4
5816,1
5817,3
5818,1
5819,4
5820,5
5821,5
5822,0
5823,4
5824,4
5825,8
5826,9
5827,7
5828,9
5829,6
5830,7
5831,1
5832,7
5833,4
5834,7
5835,0
5836,7
5837,7
5838,4
5839,4
5840,6
5841,6
5842,5
5843,0
5844,6
5845,6
5846,9
5847,4
5848,8
5849,2
5850,3
5851,3
5852,5
5853,8
5854,1
5855,2
5856,6
5857,4
5858,1
5859,3
5860,5
5861,0
5862,0
5863,2
5864,5
5865,6
5866,1
5867,7
5868,4
5869,4
5870,3
5871,5
5872,1
5873,7
5874,9
5875,3
5876,1
5877,6
5878,7
5879,0
5880,7
5881,5
5882,5
5883,7
5884,7
5885,3
5886,8
5887,4
5888,7
5889,6
5890,6
5891,9
5892,1
5893,1
5894,0
5895,1
5896,8
5897,5
5898,0
5899,2
5900,7
5901,0
5902,7
5903,6
5904,6
5905,0
5906,8
5907,9
5908,8
5909,5
5910,4
5911,5
5912,9
5913,8
5914,2
5915,3
5916,4
5917,6
5918,6
5919,2
5920,2
5921,2
5922,9
5923,2
5924,0
5925,9
5926,9
5927,4
5928,3
5929,1
5930,0
5931,6
5932,3
5933,0
5934,8
5935,4
5936,3
5937,6
5938,6
5939,3
5940,7
5941,3
5942,4
5943,9
5944,0
5945,7
5946,2
5947,3
5948,5
5949,3
5950,6
5951,9
5952,8
5953,7
5954,4
5955,2
5956,1
5957,6
5958,7
5959,3
5960,7
5961,3
5962,4
5963,9
5964,7
5965,3
5966,1
5967,2
5968,5
5969,1
5970,6
5971,1
5972,4
5973,8
5974,1
5975,2
5976,3
5977,5
5978,9
5979,2
5980,5
5981,5
5982,8
5983,2
5984,9
5985,6
5986,0
5987,7
5988,0
5989,2
5990,4
5991,9
5992,6
5993,6
5994,3
5995,6
5996,5
5997,2
5998,1
5999,8
6000,9
6001,0
6002,9
6003,6
6004,4
6005,2
6006,4
6007,4
6008,2
6009,4
6010,7
6011,5
6012,3
6013,7
6014,8
6015,3
6016,0
6017,4
6018,4
6019,0
6020,6
6021,4
6022,9
6023,0
6024,6
6025,8
6026,0
6027,7
6028,6
6029,6
6030,3
6031,0
6032,1
6033,3
6034,6
6035,8
6036,9
6037,2
6038,8
6039,0
6040,0
6041,1
6042,9
6043,3
6044,5
6045,6
6046,0
6047,7
6048,3
6049,4
6050,4
6051,7
6052,4
6053,4
6054,0
6055,3
6056,4
6057,4
6058,3
6059,0
6060,7
6061,7
6062,1
6063,1
6064,6
6065,7
6066,5
6067,2
6068,7
6069,4
6070,9
6071,3
6072,3
6073,4
6074,7
6075,0
6076,9
6077,8
6078,6
6079,0
6080,5
6081,0
6082,9
6083,0
6084,2
6085,2
6086,2
6087,2
6088,5
6089,6
6090,1
6091,8
6092,2
6093,1
6094,0
6095,4
6096,3
6097,7
6098,5
6099,7
6100,9
6101,3
6102,6
6103,0
6104,3
6105,8
6106,9
6107,6
6108,4
6109,9
6110,3
6111,0
6112,5
6113,1
6114,2
6115,6
6116,3
6117,6
6118,8
6119,0
6120,6
6121,9
6122,2
6123,0
6124,7
6125,3
6126,4
6127,8
6128,2
6129,0
6130,5
6131,1
6132,6
6133,1
6134,8
6135,5
6136,4
6137,0
6138,3
6139,7
6140,8
6141,3
6142,4
6143,9
6144,7
6145,9
6146,6
6147,3
6148,9
6149,3
6150,9
6151,9
6152,4
6153,8
6154,3
6155,0
6156,5
6157,1
6158,7
6159,4
6160,8
6161,7
6162,5
6163,7
6164,4
6165,6
6166,7
6167,7
6168,1
6169,2
6170,8
6171,1
6172,1
6173,1
6174,7
6175,1
6176,5
6177,7
6178,0
6179,6
6180,8
6181,8
6182,9
6183,6
6184,3
6185,4
6186,3
6187,3
6188,5
6189,4
6190,1
6191,8
6192,9
6193,5
6194,2
6195,5
6196,1
6197,6
6198,4
6199,5
6200,4
6201,2
6202,0
6203,9
6204,2
6205,4
6206,9
6207,1
6208,9
6209,5
6210,9
6211,3
6212,1
6213,4
6214,7
6215,3
6216,9
6217,5
6218,2
6219,5
6220,5
6221,5
6222,3
6223,4
6224,4
6225,9
6226,5
6227,4
6228,5
6229,4
6230,5
6231,7
6232,9
6233,8
6234,1
6235,4
6236,4
6237,3
6238,6
6239,9
6240,7
6241,1
6242,0
6243,7
6244,9
6245,0
6246,8
6247,5
6248,2
6249,4
6250,7
6251,6
6252,8
6253,8
6254,7
6255,5
6256,0
6257,6
6258,0
6259,4
6260,3
6261,8
6262,1
6263,5
6264,3
6265,5
6266,7
6267,5
6268,5
6269,1
6270,2
6271,6
6272,0
6273,4
6274,9
6275,0
6276,8
6277,1
6278,9
6279,6
6280,1
6281,7
6282,7
6283,0
6284,4
6285,7
6286,3
6287,9
6288,5
6289,2
6290,8
6291,3
6292,9
6293,5
6294,4
6295,2
6296,2
6297,0
6298,3
6299,8
6300,2
6301,2
6302,6
6303,0
6304,0
6305,9
6306,9
6307,6
6308,5
6309,5
6310,9
6311,9
6312,5
6313,0
6314,8
6315,7
6316,0
6317,1
6318,4
6319,2
6320,5
6321,4
6322,5
6323,2
6324,6
6325,1
6326,6
6327,3
6328,1
6329,9
6330,3
6331,3
6332,0
6333,5
6334,1
6335,7
6336,2
6337,2
6338,7
6339,9
6340,3
6341,6
6342,2
6343,4
6344,8
6345,0
6346,0
6347,6
6348,8
6349,0
6350,7
6351,3
6352,0
6353,2
6354,5
6355,7
6356,5
6357,1
6358,7
6359,0
6360,6
6361,8
6362,2
6363,2
6364,7
6365,0
6366,2
6367,2
6368,1
6369,9
6370,6
6371,8
6372,0
6373,8
6374,6
6375,1
6376,8
6377,8
6378,2
6379,5
6380,1
6381,7
6382,2
6383,1
6384,4
6385,1
6386,1
6387,8
6388,0
6389,0
6390,3
6391,2
6392,0
6393,8
6394,2
6395,1
6396,9
6397,0
6398,4
6399,8
6400,8
6401,9
6402,3
6403,5
6404,4
6405,5
6406,1
6407,5
6408,8
6409,8
6410,9
6411,0
6412,7
6413,0
6414,1
6415,6
6416,5
6417,4
6418,3
6419,2
6420,1
6421,5
6422,5
6423,8
6424,5
6425,1
6426,4
6427,3
6428,8
6429,2
6430,9
6431,7
6432,2
6433,5
6434,8
6435,8
6436,7
6437,7
6438,2
6439,0
6440,6
6441,5
6442,3
6443,3
6444,4
6445,2
6446,4
6447,2
6448,0
6449,6
6450,0
6451,2
6452,0
6453,2
6454,9
6455,6
6456,6
6457,2
6458,8
6459,7
6460,1
6461,1
6462,5
6463,8
6464,4
6465,9
6466,0
6467,0
6468,9
6469,9
6470,7
6471,4
6472,4
6473,0
6474,4
6475,1
6476,9
6477,7
6478,5
6479,7
6480,6
6481,6
6482,1
6483,6
6484,3
6485,2
6486,0
6487,3
6488,5
6489,3
6490,5
6491,3
6492,6
6493,2
6494,5
6495,5
6496,0
6497,6
6498,0
6499,2
6500,6
6501,8
6502,4
6503,6
6504,3
6505,1
6506,2
6507,8
6508,9
6509,7
6510,4
6511,4
6512,5
6513,8
6514,1
6515,6
6516,8
6517,3
6518,0
6519,9
6520,7
6521,9
6522,4
6523,4
6524,6
6525,0
6526,9
6527,6
6528,9
6529,6
6530,6
6531,2
6532,5
6533,4
6534,6
6535,1
6536,1
6537,2
6538,6
6539,5
6540,0
6541,5
6542,9
6543,8
6544,9
6545,5
6546,1
6547,8
6548,1
6549,7
6550,9
6551,7
6552,1
6553,4
6554,7
6555,9
6556,6
6557,9
6558,9
6559,3
6560,9
6561,5
6562,3
6563,9
6564,2
6565,2
6566,6
6567,9
6568,3
6569,7
6570,8
6571,3
6572,2
6573,0
6574,7
6575,5
6576,6
6577,3
6578,2
6579,7
6580,0
6581,6
6582,5
6583,8
6584,8
6585,1
6586,3
6587,4
6588,9
6589,1
6590,2
6591,4
6592,0
6593,0
6594,8
6595,8
6596,8
6597,9
6598,2
6599,5
6600,3
6601,0
6602,8
6603,2
6604,8
6605,5
6606,7
6607,8
6608,3
6609,7
6610,1
6611,2
6612,6
6613,9
6614,4
6615,4
6616,9
6617,2
6618,4
6619,9
6620,7
6621,6
6622,3
6623,7
6624,1
6625,6
6626,8
6627,5
6628,0
6629,4
6630,7
6631,3
6632,4
6633,7
6634,5
6635,0
6636,7
6637,1
6638,3
6639,3
6640,5
6641,7
6642,5
6643,7
6644,1
6645,6
6646,6
6647,3
6648,7
6649,3
6650,7
6651,4
6652,5
6653,4
6654,6
6655,1
6656,6
6657,8
6658,2
6659,1
6660,7
6661,8
6662,1
6663,5
6664,1
6665,7
6666,1
6667,1
6668,6
6669,0
6670,5
6671,7
6672,9
6673,5
6674,5
6675,3
6676,8
6677,7
6678,9
6679,7
6680,2
6681,7
6682,4
6683,0
6684,6
6685,5
6686,5
6687,5
6688,4
6689,0
6690,8
6691,9
6692,8
6693,0
6694,5
6695,3
6696,4
6697,9
6698,6
6699,2
6700,2
6701,2
6702,3
6703,6
6704,0
6705,1
6706,4
6707,0
6708,8
6709,0
6710,9
6711,1
6712,4
6713,8
6714,4
6715,3
6716,2
6717,1
6718,7
6719,5
6720,6
6721,7
6722,0
6723,6
6724,9
6725,0
6726,4
6727,7
6728,7
6729,8
6730,7
6731,8
6732,6
6733,1
6734,2
6735,9
6736,5
6737,9
6738,8
6739,6
6740,6
6741,0
6742,3
6743,5
6744,3
6745,5
6746,6
6747,3
6748,2
6749,9
6750,1
6751,7
6752,5
6753,9
6754,7
6755,8
6756,9
6757,0
6758,3
6759,4
6760,7
6761,0
6762,7
6763,8
6764,5
6765,3
6766,3
6767,8
6768,8
6769,0
6770,7
6771,2
6772,2
6773,9
6774,6
6775,5
6776,7
6777,9
6778,6
6779,4
6780,8
6781,0
6782,6
6783,7
6784,4
6785,5
6786,4
6787,1
6788,1
6789,3
6790,8
6791,1
6792,9
6793,3
6794,7
6795,9
6796,5
6797,5
6798,4
6799,7
6800,7
6801,2
6802,0
6803,9
6804,8
6805,8
6806,2
6807,1
6808,3
6809,8
6810,1
6811,9
6812,8
6813,7
6814,2
6815,8
6816,4
6817,6
6818,8
6819,2
6820,3
6821,0
6822,5
6823,4
6824,8
6825,9
6826,2
6827,6
6828,4
6829,1
6830,2
6831,3
6832,1
6833,2
6834,0
6835,0
6836,7
6837,7
6838,7
6839,3
6840,0
6841,4
6842,0
6843,6
6844,9
6845,8
6846,3
6847,3
6848,1
6849,3
6850,7
6851,3
6852,5
6853,7
6854,4
6855,9
6856,4
6857,8
6858,5
6859,4
6860,6
6861,6
6862,5
6863,8
6864,4
6865,9
6866,3
6867,6
6868,8
6869,5
6870,7
6871,5
6872,0
6873,1
6874,6
6875,8
6876,9
6877,4
6878,9
6879,9
6880,4
6881,6
6882,0
6883,3
6884,6
6885,8
6886,6
6887,8
6888,3
6889,2
6890,8
6891,4
6892,1
6893,7
6894,1
6895,0
6896,6
6897,0
6898,4
6899,7
6900,2
6901,4
6902,3
6903,8
6904,0
6905,6
6906,7
6907,3
6908,8
6909,9
6910,7
6911,8
6912,0
6913,7
6914,1
6915,9
6916,7
6917,6
6918,9
6919,2
6920,4
6921,4
6922,9
6923,7
6924,0
6925,0
6926,8
6927,6
6928,8
6929,9
6930,8
6931,9
6932,0
6933,4
6934,4
6935,9
6936,8
6937,2
6938,9
6939,2
6940,4
6941,6
6942,1
6943,4
6944,2
6945,4
6946,4
6947,9
6948,6
6949,7
6950,9
6951,4
6952,3
6953,8
6954,9
6955,6
6956,4
6957,9
6958,8
6959,3
6960,3
6961,5
6962,8
6963,6
6964,7
6965,0
6966,1
6967,9
6968,3
6969,1
6970,5
6971,6
6972,3
6973,2
6974,1
6975,3
6976,8
6977,8
6978,1
6979,6
6980,8
6981,1
6982,0
6983,8
6984,0
6985,5
6986,6
6987,5
6988,6
6989,5
6990,0
6991,7
6992,5
6993,3
6994,0
6995,4
6996,6
6997,9
6998,3
6999,6
7000,9
7001,8
7002,7
7003,5
7004,0
7005,2
7006,4
7007,1
7008,7
7009,5
7010,1
7011,8
7012,1
7013,5
7014,6
7015,2
7016,9
7017,8
7018,5
7019,0
7020,6
7021,9
7022,7
7023,2
7024,1
7025,3
7026,3
7027,5
7028,6
7029,1
7030,7
7031,3
7032,9
7033,7
7034,6
7035,0
7036,4
7037,9
7038,1
7039,7
7040,7
7041,0
7042,1
7043,7
7044,1
7045,0
7046,1
7047,3
7048,6
7049,2
7050,2
7051,6
7052,4
7053,4
7054,0
7055,0
7056,0
7057,1
7058,4
7059,1
7060,3
7061,2
7062,8
7063,7
7064,1
7065,4
7066,2
7067,6
7068,1
7069,2
7070,2
7071,0
7072,0
7073,1
7074,6
7075,6
7076,7
7077,2
7078,7
7079,4
7080,8
7081,1
7082,8
7083,7
7084,7
7085,8
7086,7
7087,1
7088,7
7089,5
7090,1
7091,1
7092,4
7093,2
7094,7
7095,5
7096,9
7097,5
7098,9
7099,6
7100,3
7101,0
7102,5
7103,5
7104,5
7105,6
7106,3
7107,1
7108,5
7109,7
7110,2
7111,6
7112,9
7113,3
7114,8
7115,6
7116,4
7117,7
7118,9
7119,2
7120,0
7121,0
7122,2
7123,1
7124,2
7125,1
7126,3
7127,9
7128,2
7129,5
7130,5
7131,3
7132,4
7133,5
7134,9
7135,3
7136,6
7137,7
7138,2
7139,8
7140,2
7141,0
7142,1
7143,4
7144,4
7145,3
7146,0
7147,8
7148,9
7149,3
7150,0
7151,9
7152,5
7153,5
7154,0
7155,6
7156,4
7157,4
7158,9
7159,1
7160,2
7161,6
7162,8
7163,1
7164,8
7165,5
7166,7
7167,4
7168,7
7169,0
7170,6
7171,9
7172,4
7173,7
7174,1
7175,6
7176,0
7177,6
7178,1
7179,9
7180,5
7181,5
7182,5
7183,7
7184,0
7185,7
7186,4
7187,7
7188,1
7189,5
7190,1
7191,2
7192,4
7193,2
7194,0
7195,4
7196,5
7197,8
7198,2
7199,6
7200,4
7201,7
7202,7
7203,6
7204,3
7205,5
7206,4
7207,8
7208,5
7209,1
7210,9
7211,5
7212,2
7213,2
7214,4
7215,7
7216,6
7217,6
7218,5
7219,4
7220,2
7221,5
7222,2
7223,7
7224,9
7225,0
7226,1
7227,3
7228,3
7229,7
7230,4
7231,9
7232,5
7233,2
7234,6
7235,9
7236,5
7237,2
7238,5
7239,1
7240,2
7241,4
7242,5
7243,3
7244,5
7245,9
7246,9
7247,1
7248,3
7249,7
7250,1
7251,1
7252,9
7253,4
7254,1
7255,4
7256,4
7257,8
7258,9
7259,2
7260,1
7261,7
7262,4
7263,3
7264,4
7265,6
7266,8
7267,3
7268,0
7269,6
7270,9
7271,7
7272,1
7273,0
7274,9
7275,2
7276,3
7277,5
7278,6
7279,7
7280,1
7281,7
7282,7
7283,4
7284,8
7285,3
7286,8
7287,4
7288,9
7289,2
7290,2
7291,8
7292,9
7293,1
7294,1
7295,2
7296,1
7297,6
7298,0
7299,5
7300,7
7301,7
7302,8
7303,2
7304,9
7305,3
7306,9
7307,8
7308,0
7309,1
7310,7
7311,8
7312,1
7313,8
7314,6
7315,9
7316,9
7317,8
7318,0
7319,3
7320,7
7321,8
7322,0
7323,8
7324,0
7325,5
7326,0
7327,7
7328,7
7329,8
7330,1
7331,0
7332,9
7333,5
7334,8
7335,6
7336,8
7337,7
7338,9
7339,1
7340,4
7341,3
7342,3
7343,0
7344,8
7345,7
7346,5
7347,9
7348,4
7349,6
7350,3
7351,0
7352,3
7353,8
7354,8
7355,6
7356,2
7357,6
7358,5
7359,3
7360,7
7361,3
7362,8
7363,4
7364,0
7365,4
7366,0
7367,3
7368,2
7369,3
7370,9
7371,1
7372,0
7373,6
7374,1
7375,2
7376,1
7377,6
7378,6
7379,1
7380,7
7381,2
7382,4
7383,6
7384,8
7385,9
7386,1
7387,9
7388,6
7389,3
7390,1
7391,9
7392,4
7393,5
7394,3
7395,6
7396,6
7397,1
7398,3
7399,0
7400,4
7401,9
7402,7
7403,8
7404,4
7405,3
7406,2
7407,2
7408,0
7409,3
7410,3
7411,6
7412,9
7413,3
7414,3
7415,8
7416,7
7417,1
7418,0
7419,6
7420,5
7421,2
7422,2
7423,5
7424,7
7425,5
7426,4
7427,6
7428,0
7429,0
7430,5
7431,1
7432,7
7433,2
7434,4
7435,0
7436,5
7437,9
7438,5
7439,4
7440,6
7441,3
7442,4
7443,7
7444,0
7445,0
7446,1
7447,6
7448,7
7449,7
7450,0
7451,4
7452,2
7453,3
7454,8
7455,2
7456,7
7457,3
7458,1
7459,6
7460,4
7461,5
7462,3
7463,2
7464,3
7465,6
7466,6
7467,2
7468,9
7469,0
7470,6
7471,5
7472,3
7473,9
7474,4
7475,6
7476,0
7477,3
7478,6
7479,0
7480,8
7481,1
7482,7
7483,5
7484,6
7485,8
7486,8
7487,8
7488,4
7489,8
7490,9
7491,9
7492,0
7493,7
7494,5
7495,0
7496,7
7497,8
7498,9
7499,9
7500,9
7501,9
7502,1
7503,2
7504,1
7505,7
7506,6
7507,2
7508,7
7509,4
7510,5
7511,3
7512,2
7513,7
7514,8
7515,5
7516,8
7517,8
7518,5
7519,1
7520,6
7521,9
7522,7
7523,9
7524,1
7525,7
7526,4
7527,1
7528,7
7529,0
7530,8
7531,5
7532,6
7533,3
7534,2
7535,9
7536,9
7537,2
7538,1
7539,8
7540,3
7541,6
7542,3
7543,9
7544,5
7545,2
7546,3
7547,5
7548,4
7549,0
7550,5
7551,6
7552,7
7553,0
7554,8
7555,2
7556,5
7557,3
7558,0
7559,4
7560,1
7561,6
7562,6
7563,0
7564,2
7565,3
7566,9
7567,7
7568,9
7569,3
7570,5
7571,5
7572,9
7573,9
7574,0
7575,3
7576,6
7577,9
7578,7
7579,8
7580,4
7581,0
7582,1
7583,7
7584,1
7585,1
7586,2
7587,1
7588,2
7589,8
7590,7
7591,9
7592,9
7593,7
7594,9
7595,9
7596,8
7597,8
7598,2
7599,2
7600,9
7601,4
7602,0
7603,7
7604,7
7605,3
7606,6
7607,5
7608,1
7609,5
7610,9
7611,5
7612,4
7613,2
7614,2
7615,3
7616,2
7617,3
7618,2
7619,0
7620,5
7621,3
7622,7
7623,9
7624,3
7625,5
7626,6
7627,2
7628,0
7629,2
7630,1
7631,6
7632,7
7633,8
7634,3
7635,9
7636,7
7637,6
7638,7
7639,8
7640,4
7641,3
7642,1
7643,5
7644,1
7645,3
7646,1
7647,5
7648,3
7649,8
7650,0
7651,1
7652,7
7653,6
7654,2
7655,0
7656,3
7657,6
7658,0
7659,0
7660,2
7661,8
7662,7
7663,0
7664,9
7665,4
7666,8
7667,8
7668,9
7669,9
7670,7
7671,4
7672,8
7673,3
7674,4
7675,7
7676,0
7677,8
7678,4
7679,1
7680,9
7681,3
7682,4
7683,2
7684,7
7685,5
7686,1
7687,6
7688,4
7689,3
7690,0
7691,1
7692,4
7693,7
7694,6
7695,7
7696,6
7697,9
7698,8
7699,3
7700,9
7701,9
7702,6
7703,1
7704,8
7705,4
7706,1
7707,7
7708,6
7709,7
7710,7
7711,9
7712,4
7713,0
7714,1
7715,9
7716,8
7717,8
7718,7
7719,5
7720,5
7721,2
7722,0
7723,7
7724,2
7725,4
7726,8
7727,7
7728,3
7729,3
7730,1
7731,7
7732,2
7733,6
7734,9
7735,5
7736,1
7737,5
7738,4
7739,0
7740,2
7741,0
7742,8
7743,8
7744,3
7745,3
7746,9
7747,4
7748,0
7749,6
7750,9
7751,4
7752,5
7753,5
7754,0
7755,5
7756,9
7757,0
7758,7
7759,5
7760,4
7761,5
7762,4
7763,2
7764,1
7765,2
7766,1
7767,8
7768,6
7769,3
7770,5
7771,6
7772,3
7773,0
7774,5
7775,2
7776,9
7777,5
7778,0
7779,9
7780,2
7781,0
7782,4
7783,2
7784,2
7785,6
7786,6
7787,9
7788,8
7789,8
7790,8
7791,7
7792,9
7793,3
7794,5
7795,1
7796,3
7797,6
7798,5
7799,3
7800,1
7801,4
7802,7
7803,8
7804,4
7805,8
7806,8
7807,0
7808,0
7809,1
7810,2
7811,2
7812,2
7813,7
7814,1
7815,0
7816,3
7817,5
7818,7
7819,4
7820,8
7821,5
7822,2
7823,8
7824,6
7825,4
7826,7
7827,8
7828,7
7829,8
7830,2
7831,1
7832,3
7833,4
7834,3
7835,0
7836,9
7837,4
7838,0
7839,9
7840,8
7841,3
7842,4
7843,9
7844,5
7845,2
7846,5
7847,9
7848,8
7849,4
7850,1
7851,9
7852,8
7853,8
7854,3
7855,8
7856,3
7857,0
7858,2
7859,4
7860,4
7861,0
7862,1
7863,3
7864,6
7865,0
7866,2
7867,1
7868,1
7869,8
7870,8
7871,9
7872,6
7873,2
7874,0
7875,1
7876,4
7877,7
7878,4
7879,5
7880,9
7881,8
7882,3
7883,7
7884,4
7885,3
7886,4
7887,4
7888,8
7889,7
7890,7
7891,5
7892,4
7893,7
7894,0
7895,8
7896,1
7897,0
7898,9
7899,0
7900,8
7901,8
7902,9
7903,4
7904,2
7905,3
7906,9
7907,4
7908,0
7909,5
7910,6
7911,6
7912,4
7913,1
7914,2
7915,5
7916,0
7917,2
7918,5
7919,6
7920,6
7921,9
7922,1
7923,8
7924,0
7925,4
7926,1
7927,2
7928,3
7929,5
7930,5
7931,9
7932,3
7933,6
7934,1
7935,9
7936,1
7937,8
7938,0
7939,2
7940,9
7941,1
7942,0
7943,9
7944,6
7945,2
7946,1
7947,4
7948,2
7949,3
7950,8
7951,3
7952,0
7953,8
7954,1
7955,5
7956,6
7957,5
7958,2
7959,8
7960,3
7961,6
7962,7
7963,5
7964,4
7965,8
7966,7
7967,1
7968,8
7969,6
7970,0
7971,6
7972,8
7973,2
7974,0
7975,3
7976,7
7977,4
7978,3
7979,6
7980,8
7981,0
7982,1
7983,6
7984,4
7985,8
7986,9
7987,7
7988,9
7989,9
7990,9
7991,6
7992,8
7993,3
7994,8
7995,4
7996,9
7997,1
7998,8
7999,4
8000,0
8001,5
8002,4
8003,6
8004,2
8005,1
8006,5
8007,0
8008,6
8009,9
8010,2
8011,3
8012,7
8013,2
8014,6
8015,9
8016,7
8017,5
8018,4
8019,6
8020,4
8021,2
8022,1
8023,0
8024,2
8025,6
8026,5
8027,7
8028,0
8029,4
8030,8
8031,2
8032,3
8033,1
8034,9
8035,7
8036,9
8037,0
8038,0
8039,3
8040,1
8041,1
8042,9
8043,8
8044,2
8045,0
8046,3
8047,8
8048,7
8049,7
8050,8
8051,1
8052,3
8053,3
8054,8
8055,6
8056,2
8057,9
8058,4
8059,9
8060,0
8061,6
8062,1
8063,1
8064,9
8065,7
8066,1
8067,7
8068,4
8069,9
8070,8
8071,9
8072,5
8073,8
8074,8
8075,7
8076,0
8077,8
8078,6
8079,9
8080,0
8081,6
8082,7
8083,5
8084,3
8085,3
8086,0
8087,0
8088,6
8089,3
8090,8
8091,7
8092,1
8093,7
8094,5
8095,2
8096,4
8097,2
8098,0
8099,0
8100,0
8101,1
8102,3
8103,4
8104,4
8105,6
8106,2
8107,6
8108,3
8109,7
8110,4
8111,5
8112,1
8113,9
8114,3
8115,3
8116,3
8117,1
8118,5
8119,1
8120,2
8121,6
8122,6
8123,0
8124,3
8125,1
8126,5
8127,2
8128,0
8129,4
8130,1
8131,0
8132,9
8133,7
8134,8
8135,1
8136,6
8137,9
8138,1
8139,6
8140,9
8141,4
8142,6
8143,5
8144,1
8145,6
8146,5
8147,6
8148,5
8149,7
8150,1
8151,7
8152,0
8153,0
8154,3
8155,5
8156,5
8157,0
8158,0
8159,2
8160,5
8161,6
8162,8
8163,6
8164,5
8165,6
8166,8
8167,0
8168,7
8169,6
8170,1
8171,1
8172,7
8173,9
8174,7
8175,7
8176,8
8177,5
8178,6
8179,2
8180,2
8181,3
8182,8
8183,6
8184,2
8185,7
8186,8
8187,3
8188,5
8189,5
8190,2
8191,1
8192,4
8193,3
8194,9
8195,4
8196,0
8197,1
8198,7
8199,0
8200,8
8201,2
8202,3
8203,9
8204,9
8205,4
8206,0
8207,1
8208,9
8209,6
8210,7
8211,2
8212,8
8213,4
8214,5
8215,4
8216,6
8217,4
8218,6
8219,9
8220,1
8221,7
8222,5
8223,6
8224,8
8225,0
8226,3
8227,9
8228,9
8229,8
8230,7
8231,2
8232,8
8233,5
8234,8
8235,8
8236,3
8237,1
8238,1
8239,1
8240,8
8241,6
8242,1
8243,7
8244,0
8245,6
8246,7
8247,3
8248,1
8249,4
8250,1
8251,2
8252,2
8253,9
8254,0
8255,3
8256,0
8257,5
8258,3
8259,2
8260,4
8261,8
8262,5
8263,6
8264,0
8265,5
8266,1
8267,0
8268,8
8269,9
8270,9
8271,0
8272,1
8273,8
8274,4
8275,3
8276,7
8277,2
8278,4
8279,6
8280,8
8281,6
8282,9
8283,6
8284,1
8285,2
8286,9
8287,2
8288,5
8289,2
8290,1
8291,3
8292,5
8293,0
8294,3
8295,3
8296,6
8297,7
8298,2
8299,1
8300,6
8301,3
8302,6
8303,7
8304,4
8305,6
8306,9
8307,6
8308,7
8309,6
8310,9
8311,9
8312,5
8313,6
8314,9
8315,0
8316,7
8317,9
8318,9
8319,8
8320,4
8321,1
8322,4
8323,5
8324,6
8325,8
8326,2
8327,7
8328,3
8329,7
8330,8
8331,2
8332,9
8333,2
8334,8
8335,5
8336,1
8337,6
8338,5
8339,4
8340,7
8341,8
8342,6
8343,4
8344,3
8345,0
8346,1
8347,7
8348,4
8349,4
8350,7
8351,7
8352,1
8353,8
8354,8
8355,3
8356,6
8357,1
8358,1
8359,4
8360,2
8361,9
8362,1
8363,1
8364,9
8365,3
8366,4
8367,8
8368,6
8369,9
8370,1
8371,2
8372,4
8373,3
8374,3
8375,1
8376,2
8377,7
8378,1
8379,8
8380,4
8381,1
8382,2
8383,7
8384,7
8385,8
8386,1
8387,1
8388,4
8389,1
8390,5
8391,2
8392,2
8393,6
8394,6
8395,8
8396,1
8397,2
8398,9
8399,0
8400,1
8401,5
8402,3
8403,4
8404,9
8405,5
8406,8
8407,7
8408,1
8409,8
8410,5
8411,7
8412,4
8413,4
8414,2
8415,8
8416,1
8417,7
8418,0
8419,7
8420,5
8421,9
8422,8
8423,3
8424,8
8425,0
8426,9
8427,3
8428,4
8429,2
8430,1
8431,6
8432,4
8433,7
8434,2
8435,9
8436,1
8437,3
8438,3
8439,5
8440,9
8441,9
8442,2
8443,9
8444,1
8445,8
8446,4
8447,7
8448,2
8449,1
8450,0
8451,8
8452,8
8453,9
8454,0
8455,0
8456,8
8457,3
8458,0
8459,8
8460,2
8461,4
8462,6
8463,2
8464,6
8465,7
8466,4
8467,8
8468,3
8469,9
8470,1
8471,5
8472,7
8473,8
8474,4
8475,9
8476,4
8477,5
8478,6
8479,1
8480,7
8481,4
8482,1
8483,6
8484,1
8485,1
8486,4
8487,3
8488,5
8489,4
8490,4
8491,8
8492,4
8493,8
8494,4
8495,1
8496,5
8497,9
8498,9
8499,0
8500,5
8501,9
8502,0
8503,6
8504,6
8505,7
8506,5
8507,7
8508,6
8509,9
8510,7
8511,1
8512,8
8513,3
8514,0
8515,5
8516,3
8517,4
8518,8
8519,0
8520,7
8521,6
8522,4
8523,9
8524,2
8525,6
8526,0
8527,7
8528,1
8529,1
8530,6
8531,2
8532,9
8533,8
8534,2
8535,5
8536,8
8537,0
8538,0
8539,3
8540,1
8541,3
8542,7
8543,6
8544,2
8545,3
8546,6
8547,3
8548,0
8549,3
8550,0
8551,3
8552,0
8553,1
8554,9
8555,3
8556,8
8557,1
8558,8
8559,3
8560,5
8561,5
8562,3
8563,7
8564,1
8565,7
8566,0
8567,5
8568,6
8569,9
8570,5
8571,7
8572,4
8573,4
8574,6
8575,7
8576,2
8577,9
8578,9
8579,2
8580,1
8581,2
8582,5
8583,0
8584,8
8585,6
8586,3
8587,3
8588,4
8589,2
8590,0
8591,4
8592,1
8593,3
8594,8
8595,4
